intro_start,intro_end,task_start,task_end,IBI_start,IBI_end
0.1665388130059,8.148865816998295,8.130990530000417,28.016293734006467,28.030448418998276,40.01573509800073
40.16407213899947,48.14882234099787,48.14882234099787,68.03263042800245,68.04699000999972,80.03065566600708
80.18092504699598,88.16563341399888,88.16563341399888,108.06526260300598,108.08020071299688,120.06492895199335
120.21544392099895,128.21560800900625,128.19713032200525,148.09659628399822,148.11373909200483,160.0982814940071
160.23108073500043,168.21545786100614,168.21545786100614,188.11464266000257,188.12984378299734,200.11497612399398
200.2635877559951,208.2468663930049,208.2468663930049,228.1480438370054,228.16338142100722,240.14795561600477
240.2963111249992,248.28164709699922,248.28164709699922,268.1809015350009,268.19551522300753,280.18106818299566
280.3319630019978,288.3144289030024,288.3144289030024,308.21239881300426,308.22963550599525,320.21359065099386
